NOM;15000
NOM ABR PRP NOM ADJ;3
ADJ NOM VER:pres NOM;3
ADJ VER:ppre DET:ART NOM;3
NOM PRP ADJ NOM ABR;3
NOM NUM PRP NOM ADJ;3
NOM PRP NAM PRP NOM ADJ;3
VER:pper PRP DET:ART NOM ADJ;3
NOM ADJ PRP DET:ART NAM ADJ;3
NOM ADJ ADJ PRP DET:ART NOM PRP:det NOM;3
NOM ADJ PRP DET:ART NOM NAM;3
NOM ADJ NAM ABR;3
NAM VER:pres VER:pper;3
ADJ NOM PRP:det NOM VER:pper;3
NOM ADJ PRP:det NOM PRP NOM NUM;3
NOM NUM NOM ADJ;3
NOM PRP:det NOM KON PRP:det NOM ADJ;3
NOM VER:ppre PRP:det NOM ADJ;3
NOM VER:pres NOM NUM;3
NOM ADJ VER:pres NOM;3
NOM NAM PRP NOM ADJ;3
NOM ABR PRP NAM;3
ABR PRP NOM;3
NOM NAM DET:ART NAM;3
NOM ADJ PRP DET:ART NOM PRP:det NOM ADJ;3
NOM PRP NOM PRP NOM ADJ PRP NOM;3
NOM ADJ ADV VER:pper;3
VER:pper PRP NOM PRP NOM;3
NOM ADV NOM;3
NOM NUM PUN NAM;3
ADJ NOM PRP DET:ART NOM ADJ;3
NOM NOM VER:pres ADJ;3
NUM NOM PRP NOM;3
NUM NOM PRP DET:ART NOM;3
NOM ADJ PRP NAM PRP NAM;3
NOM PRP ADJ NOM PRP DET:ART NOM;3
NOM VER:simp PRP NOM;3
NOM PRP NOM PRP NOM NOM PRP NOM;3
NOM PRP NOM KON PRP NOM PRP NOM;3
VER:simp ADJ NOM;3
NOM NOM PRP:det NOM PRP NOM NOM;3
NOM NOM VER:pper PRP NOM NUM;3
ADJ PRP ADJ NOM PRP DET:ART NOM;3
ADJ PRP ADJ NOM VER:pper;3
ADJ NOM NOM ADJ NOM NUM;3
NOM ADJ PRP NOM PRP NAM;3
NAM NAM NAM NAM NAM NAM;3
NOM PRP:det NAM NOM PRP:det NAM;3
NOM PRP NOM PRP PRP:det NOM ADJ;3
NOM PRP:det NOM PRP NOM NUM;2
NOM PRP NOM VER:pper PRP NAM;2
ABR ADJ;2
NOM ADJ KON PRP DET:ART NOM;2
NOM NOM NOM PRP NOM;2
NOM PRP:det NOM PRP:det NOM KON PRP DET:ART NOM;2
NOM NOM NUM PRP NOM;2
NOM ADJ PRP:det NOM ADJ KON ADJ;2
NOM ADJ ADJ KON PRP DET:ART NOM;2
NOM ADJ PRP DET:ART NOM ADV ADJ;2
NOM ADJ VER:subp VER:pper;2
NOM PRP PRP DET:ART NOM ADJ;2
NOM PRP:det NOM VER:impf ADJ;2
NAM VER:pres VER:pper PRP DET:ART NAM;2
NOM VER:ppre DET:ART NOM NOM;2
NAM VER:futu SYM;2
NOM VER:pper PRP:det NAM NAM;2
PRP NUM;2
NOM ADJ VER:pper PRP:det NOM KON PRP:det NOM;2
NOM VER:ppre PRP NOM ADJ;2
NOM PRP NAM ADJ NOM;2
NOM PRP DET:ART NOM ADJ NOM;2
VER:pper PRP NOM PRP:det NOM PRP NOM;2
NOM NUM PRP NOM;2
NOM PRP NOM PRP:det ADJ NOM;2
ADJ NOM PRP ADJ NOM;2
NOM ADJ VER:pres NOM NOM;2
NOM PRP NOM PRP:det NOM VER:pres VER:pper ADJ;2
NOM ADJ VER:pper PRP NAM;2
NOM PRP:det NOM VER:pper PRP DET:ART NOM ADJ;2
NOM VER:ppre DET:ART NOM PRP DET:ART NOM ADJ;2
NOM NOM ADJ PRP NOM ADJ ADJ;2
NOM VER:pper VER:pper PRP DET:ART NOM;2
NOM PRP:det NOM PRP NOM PRP DET:ART NOM;2
PUN NOM;2
NOM PRP ADJ NOM ADJ ADJ;2
NOM PRP NOM PRP:det NOM PRP DET:ART NOM ADJ;2
NOM VER:ppre PRP DET:ART NOM NOM;2
ADJ PRP NOM PRP:det NOM PRP DET:ART NOM ADJ;2
NOM NAM KON NAM;2
NOM VER:ppre DET:ART NOM VER:ppre PRP DET:ART NOM NAM;2
NOM PRP:det NOM PRP DET:ART NOM ADJ PRP DET:ART NOM;2
NOM PRP:det NOM VER:pper ADJ;2
NOM PRP NAM ADJ NAM;2
ADJ KON NOM PRP NOM;2
ADJ PRP NOM ADJ KON ADJ;2
ADJ PRP NOM PRP NOM KON PRP NOM;2
NAM NAM PRP DET:ART NOM;2
NAM NAM VER:futu NAM NAM;2
NOM VER:pres ADJ;2
NOM PRO:PER VER:ppre PRP:det NOM VER:ppre PRP DET:ART NOM NAM;2
NOM ADJ KON ADJ NOM;2
NOM PRP NAM VER:pres;2
ADJ NOM PRP NOM ADJ NUM;2
NOM PRO:PER VER:ppre PRP DET:ART NOM NAM;2
ADJ PRP NUM NOM;2
NOM PRP DET:ART NAM PRP NOM;2
NOM PRP DET:ART NOM PRP DET:ART NAM;2
NOM PRP:det NOM ADJ PRP:det NOM ADJ;2
VER:infi NOM;2
NOM NOM NOM NUM PRP NUM;2
NOM PRP:det NAM PRP NOM NUM;2
NOM NOM PRP NOM NOM ADJ;2
ADJ PRP DET:ART NOM ADJ PRP NOM NUM;2
NAM NAM NAM VER:futu NAM NAM;2
NOM PRP NOM NUM PRP:det ADJ NOM PRP NOM;2
ADV;2
NOM NOM NAM VER:futu NAM NAM;2
NOM PRP:det ADJ NOM NOM;2
NOM NOM VER:pper PRP DET:ART NAM;2
NAM NAM PRP:det NOM PRP DET:ART NOM ADJ;2
NOM PRP NAM NAM KON NAM;2
NOM PRP PRP NOM;2
NOM VER:pper PRP:det NOM NUM;2
NOM PRP DET:ART NAM VER:pper;2
NOM PRP NOM ADJ PRP DET:ART NAM;2
NAM NAM PRP:det NAM;2
NOM ADJ PRP ADJ NOM PRP NOM ADJ ADJ;2
NUM ADJ NOM;2
NOM PRP:det NOM NUM PUN;2
NOM ADJ PRP DET:ART NUM PUN;2
NOM ADJ PRP ADJ NOM PRP NAM ADJ;2
NOM PRP NOM PRP NOM PRP NUM NOM;2
NOM NOM NOM VER:pres;2
NOM PRP DET:ART NAM ADJ;2
NOM NAM PRP DET:ART NAM;2
NOM PRP:det NOM PRP ADV ADJ NOM;2
NOM PRP DET:ART NOM NUM PRP:det NOM ADJ;2
ADJ PRP ADJ NOM PRP NOM;2
NOM PRP DET:ART NOM KON PRP:det NOM PRP:det NOM;2
NOM VER:pper PRP NAM ADJ;2
NOM VER:pper PRP:det ADJ NOM ADJ;2
NOM ADJ VER:pper PRP DET:ART NOM PRP DET:ART NOM;2
NOM ADJ PRP PRP DET:ART NOM ADJ ADJ;2
NOM NAM NOM NUM;2
NOM PRP:det NOM PRP:det NOM PRP DET:ART NOM NAM;2
NOM PRP:det NOM VER:ppre PRP DET:ART NAM PRP:det NOM NAM;2
NOM ADJ VER:ppre PRP DET:ART NOM PRP:det NOM PRP:det NOM NAM;2
NOM ADJ PRP:det NOM PRP:det ADJ;2
NOM ADJ PRP:det NOM KON PRP:det NOM;2
NOM PRP:det NOM PRP:det NOM VER:pper PRP DET:ART NOM NAM;2
NOM PRP DET:ART NOM NUM PRP:det NAM NOM;2
VER:pres PRO:PER ADJ;2
NOM PRP DET:ART NOM KON DET:ART NOM;2
NOM PRP NOM KON PRP NOM ADJ;2
NOM PRP NOM ADJ VER:pper PRP NOM;2
NOM ADJ VER:ppre PRP DET:ART NOM NOM PRP:det NOM PRP:det NOM NAM;2
ADV NOM;2
NOM ADJ ADJ PRP:det NOM PRP:det NOM;2
NOM PRP VER:infi NOM;2
NOM PRP:det NOM PRP:det NOM ADJ PRP:det NOM PRP:det NOM PRP:det NOM NAM;2
NOM PRP:det NOM PRP:det NOM ADJ PRP:det NOM PRP DET:ART NOM PRP:det NOM NAM;2
NOM ADJ PRP:det NOM ADJ PRP:det NOM NAM;2
NOM ADJ PRP:det NOM ADJ PRP:det NOM ADJ PRP:det NOM NAM;2
NAM NOM NOM NUM;2
NOM PRP:det ABR;2
NOM PRP:det NAM PRP DET:ART NOM;2
NOM PRP:det NOM PRP:det NOM NOM PRP:det NOM PRP DET:ART NOM PRP:det NOM NAM;2
NOM PRP:det NOM PRP:det NOM NOM PRP:det NOM PRP:det NOM PRP:det NOM NAM;2
NOM ADJ PRP:det NOM NOM PRP:det NOM ADJ PRP:det NOM NAM;2
NOM ADJ PRP:det NOM NOM PRP:det NOM NAM;2
NOM PRP:det ADJ NOM KON PRP DET:ART NOM;2
NOM ADJ KON ADJ PRP:det NOM;2
NOM ADJ PRP NUM NOM KON ADV;2
NOM ADJ NAM VER:ppre;2
NOM ADJ KON ADJ ADJ;2
NOM ADJ ADJ ADJ VER:pper PRP DET:ART NUM;2
NOM ADJ ADJ VER:pper PRP DET:ART NUM;2
NOM PRP:det NOM PRP DET:ART NOM KON PRP:det NOM;2
VER:ppre NOM NOM ADJ;2
NOM PRP NOM PRP NOM NOM;2
NOM PRP DET:ART NOM ADJ NOM NUM;2
ADJ NOM VER:pper PRP:det NAM;2
PRO:PER;2
NOM PRP:det ADJ ADJ;2
NOM PRP DET:ART NOM ADJ NUM;2
NOM ADJ VER:pper PRP DET:ART NAM;2
NOM ADJ PRP NUM NOM;2
NOM PRP NOM PRP NOM PRP NOM PRP NOM PRP NOM;2
NOM DET:ART;2
NOM PRP DET:ART NAM NAM;2
NOM PRP ADV ADJ;2
NOM NOM NOM ADJ NOM;2
ADJ NOM PRP:det NOM NAM;2
NOM ABR PRP:det NOM ADJ;2
NOM NAM PRP:det NOM PRP NAM;2
NOM PRP DET:ART NOM ADJ VER:pres ADJ;2
NOM NUM NOM PRP:det NOM PRP DET:ART NOM;2
NOM NUM VER:pper PRP:det NOM PRP DET:ART NOM;2
ADJ NOM NOM ADJ NOM;2
NOM PRP DET:ART NOM PRP:det NOM PRP NAM;2
NOM PRP DET:ART NOM PRP:det NOM ADJ ADJ;2
VER:ppre ADJ NOM;2
NOM ADJ VER:pres ADV ADJ;2
NOM PRP DET:ART NOM ADJ ADJ NOM;2
NAM NOM VER:pres NOM;2
NOM ADJ ADJ PRP NOM PRP NOM NUM;2
NOM PRP:det NOM ADJ PRP NAM;2
NOM NOM ADJ VER:simp;2
NOM PRP:det NOM ADV ADJ;2
NOM ADJ PRP NOM PRP ADJ NOM;2
NOM PRP:det NOM ADJ PRP NOM PRP NOM;2
NOM ADJ PRP ADJ NOM VER:pper;2
NOM PRP ADJ NOM PRP NOM;2
NOM ADJ KON NOM PRP NOM VER:pper;2
NOM NOM VER:pper PRP PRP:det NOM;2
NOM PRP DET:ART NOM ADJ PRP:det NOM PRP DET:ART NOM;2
NAM KON NAM;2
NOM ADJ PRP NAM KON NAM;2
NOM PRP ADJ ADJ;2
NOM ADJ ADJ ADJ NOM ADJ;2
NOM ADJ NOM VER:ppre ADJ;2
VER:pres ADV ADJ;2
NOM NOM PRP NOM NOM NOM;2
NOM NOM PRP NOM PRP NOM PRP NOM PRP NOM;2
NOM ABR PRP DET:ART NOM PRP NAM;2
NOM PRP NOM ADJ ADJ PRP NOM NUM;2
NOM PRP:det NOM NOM NUM;2
ABR VER:pper PRP DET:ART NOM PRP:det NOM;2
NOM ADJ PRP:det NOM KON PRP DET:ART NOM;2
NOM PRP NOM NUM PRP NOM;2
NOM VER:ppre DET:ART NOM PRP NOM PRP NOM KON PRP NOM;2
NOM PRP:det NOM VER:ppre DET:ART NOM PRP NOM;2
NOM PRP:det NOM PRP NOM PRP:det NOM;2
NOM ADJ PRP:det NOM VER:pper PRP:det NOM;2
NOM PRP NOM VER:ppre ADJ;2
NOM ADJ DET:ART NOM;2
NOM VER:pper VER:pper PRP NOM;2
NOM PRP ABR NOM ADJ;2
NOM ADJ VER:pper PRP DET:ART NOM PRP NOM;2
NOM ADJ ADJ NUM;2
NOM VER:pper ADJ ADJ PRP:det NAM;2
NOM PRP NOM PRP DET:ART NOM PRP:det NAM;2
NOM PRP NOM PRP NOM PRP NOM PRP NOM ADJ;2
NOM PRP NOM PRP NOM PRP NOM PRP NOM PRP NOM ADJ;2
NOM PRP NAM ADJ KON ABR ADJ;2
NOM NOM VER:infi;2
NAM VER:futu ADJ;2
NOM PRP ADV NOM;2
NUM NOM NOM;2
NOM PRP NOM ADJ PRP NOM PRP:det NOM ADJ;2
NOM PRP DET:ART NOM PRP NOM NUM;2
NOM NOM PRP NOM PRP NOM;2
NOM PRP NOM PRP DET:ART NAM ADJ;2
NOM PRP NOM ADJ KON ADJ NAM;2
NOM PRP DET:ART ABR;2
NOM PRP:det NOM VER:ppre PRP:det NOM;2
NOM PRP:det NOM NOM ADJ PRP:det NAM;2
NOM ADJ ADJ VER:futu NOM;2
NOM ADJ PRP NOM KON NOM;2
NOM PRP DET:ART ADJ NOM PRP:det NOM;2
NOM ADJ VER:pper NOM;2
NOM PRP DET:ART NOM VER:futu NOM;2
NOM ADJ PRP DET:ART NOM ADJ PRP:det NOM;2
NOM ADJ PRP:det NOM ADJ ADJ PRP NOM NUM;2
NOM ADJ ADJ ADJ ADJ PRP NOM NUM;2
NOM ADJ ADJ NOM PRP NOM NUM;2
NOM PRP NOM ADJ VER:ppre PRP:det NOM;2
NOM ABR ADJ PRP:det NOM;2
NOM PRP NOM ADJ ADJ NOM;2
NOM PRP:det NOM KON NOM ADJ;2
NOM PRP NOM NAM NUM;2
NOM ADJ PRP NOM ADJ PRP NOM ADJ;2
NOM PRP:det NOM NUM NOM;2
ADV NUM;2
NOM NOM PRP NOM ADJ KON ADJ;2
NOM VER:ppre PRP DET:ART NOM;2
NOM NOM VER:subi ADJ;2
NOM KON NOM VER:pper;2
NOM PRP NOM PRP NOM NUM PRP DET:ART NAM;2
NOM PRP DET:ART ADJ NOM PRP NOM ADJ;2
NOM ADJ PRP DET:ART ADJ NOM NUM;2
NOM PRP:det NOM PRP:det NOM PRP NOM NUM;2
NOM ABR PRP DET:ART NOM NOM;2
ADJ NOM ADJ ADJ NOM;2
ADJ KON NOM;2
NAM NAM VER:futu NOM;2
NOM ADJ KON PRP:det NOM ADJ;2
NOM PRP:det NOM PRP NOM VER:pper PRP:det NOM;2
NOM NAM VER:futu NOM;2
NOM NAM NOM PRP NOM;2
ADJ NOM VER:subi NAM NAM;2
NOM PRP:det NOM PRP NOM NUM NOM PRP DET:ART NOM;2
VER:pper ADJ PRP:det NOM;2
VER:pres VER:pper PRP NOM ADV ADJ;2
NOM PRP NOM PRP NOM VER:pper PRP NOM;2
NOM PRP DET:ART NOM PRP PRP:det NOM;2
NOM PRP DET:ART NOM PRP:det NOM PRP NOM;2
NOM PRP NAM VER:simp;2
NOM PRP NOM KON PRP NOM PRP:det NOM;2
VER:pper PRP:det NOM NUM;2
NOM PRP NOM PRP:det NOM PRP DET:ART NOM;2
NOM PRP NOM ADJ PRP:det NOM VER:ppre PRP:det NOM;2
NOM PRP NOM PRP:det ADJ PRP:det ADJ;2
NOM PRP NOM ADJ VER:subp;2
NOM PRP NOM PRP:det NOM VER:ppre PRP:det NOM;2
NOM PRP NOM ADJ PRP:det NOM PRP:det NOM ADJ;2
NOM ADJ VER:pper PRP DET:ART NOM KON DET:ART NOM;2
NOM PRP NOM PRP:det NOM ADJ PRP NOM ADJ;2
NOM NOM ADJ PRP DET:ART NAM ADJ;2
NOM NOM NAM ADJ;2
ADJ NOM ADJ PRP DET:ART NOM;2
NOM PRP:det NOM ADJ NOM ADJ;2
ABR PRP DET:ART NOM;2
NOM PRP:det NOM VER:pres;2
NOM PRP:det NOM VER:pper PRP:det NOM PRP DET:ART NOM;2
NOM NOM PRP:det ADJ;2
NOM NOM PRP:det NOM ADJ ADJ;2
NOM ADJ VER:impf ADJ;2
NAM VER:pres PRP NAM;2
NOM NAM NOM ABR;2
NOM NAM ABR SYM;2
NOM ADJ PRP NOM NUM PRP NOM ADJ;2
NOM PRP NOM PRP:det NOM NOM ADJ;2
NOM ADJ ADJ PRP NAM NAM;2
NOM ADJ PRP NOM PRP NOM PRP DET:ART NOM;2
VER:pper PRP DET:ART NAM;2
NOM PRP:det NOM PRP DET:ART NAM;2
ADJ VER:simp;2
NOM PRP:det NOM NAM ABR;2
NOM PRP NOM NAM ABR;2
NOM ABR PRP NOM PRP:det NOM;2
NOM ADJ ADJ PRP NOM VER:simp;2
NOM NOM ADJ PRP DET:ART NOM;2
NOM VER:pper ADJ NOM;2
NOM VER:pper PRP NAM NOM;2
ADJ VER:pper NAM;2
PRP PRP NOM;2
VER:cond SYM NAM;2
NOM ADJ ADV;2
ABR ABR NOM NAM;2
NOM PRP NAM PRP NOM NUM ADJ ADJ;2
NOM PRP:det NAM NAM NUM;2
VER:ppre ADJ NOM NAM;2
ADJ NOM NAM NOM ADJ;2
NOM NOM ADJ NOM ADJ ADJ;2
NOM PRP ADJ PRP:det NOM;2
NOM VER:futu ADJ NAM;2
NOM ADJ NAM PRP DET:ART NOM PRP NOM PRP:det NAM;2
NOM ADJ VER:pper PRP DET:ART NOM PRP DET:ART NOM ADJ;2
ABR PUN;2
NAM KON NOM;2
NAM NAM ABR;2
NOM VER:pper PRP DET:ART NOM PRP NAM;2
NOM VER:pres ADV VER:pper;2
NOM NOM NUM NUM;2
NOM PRP NOM ADJ PRP ADJ NAM;2
NOM PRP NOM ADJ PRP ADJ ADJ NAM;2
NOM ADJ PRP:det NOM ADJ ADJ PRP:det NOM;2
NOM PRP NOM NOM PRP NOM ADJ NAM;2
NOM PRP NOM NOM PRP ADJ NAM;2
NOM ADJ ADJ NOM PRP NOM;2
NOM NUM PRP DET:ART ADJ NOM;2
NOM NAM NOM ADJ ADJ;2
NUM NOM ADJ ADJ;2
NOM PRP NOM PRP:det NOM PRP:det NOM PRP DET:ART NOM;2
VER:cond ADJ NOM;2
NOM PRP:det NOM PRP DET:ART NOM PRP NAM;2
VER:pper PRP NOM NOM NOM;2
ADJ KON NOM ADJ;2
ABR NAM NOM NOM;2
NOM VER:pper PRP DET:ART NOM PRP NOM ADJ;2
ADJ PRP:det NOM;2
VER:pres VER:pper NAM;2
NOM NOM PRP NOM NUM;2
NUM SYM PRP NOM;2
NOM NUM PUN ADV VER:pper;2
ADJ PRP NOM PRP:det NOM;2
NOM PRP DET:ART NOM PRP DET:ART NOM PRP NOM;2
NOM VER:pper PRP:det NOM NAM;2
NOM PRP NOM NUM PRP DET:ART NOM;2
NOM PRP VER:ppre;2
NOM ADJ PRP DET:ART NOM PRP DET:ART NOM PRP DET:ART NOM;2
NOM ADJ PRP DET:ART NOM VER:pper PRP DET:ART NOM PRP DET:ART NOM;2
NOM PRP NOM ADV NOM;2
NOM PRP NOM PRP DET:ART NOM NOM;2
NOM NOM NUM PRP NAM;2
NOM ADJ ADJ ADJ PRP NAM;2
NOM PRP NOM ADJ PRP:det NOM VER:pper;2
NOM ADJ PRP DET:ART ADJ ADJ;2
NOM ADJ PRP:det NOM ADJ PRP DET:ART NOM;2
NOM ADJ PRP DET:ART NUM NOM ADJ PRP DET:ART NOM;2
NAM NOM PRP NOM;2
ABR PRP NOM PRP DET:ART NOM ADJ;2
NOM NOM NAM NAM NAM;2
NOM PRP NOM PRP DET:ART NOM ADJ PRP NOM NUM;2
NOM PRP NOM VER:pres ADV NOM;2
NOM ADJ NOM NAM PRP PRP:det NOM ADJ;2
NOM NOM ADJ PUN;2
NOM PRP ADJ NOM PRP NOM ADJ;2
NOM NOM PRP NOM PRP ADJ NOM;2
ADJ NOM PRP NAM;2
NOM ADJ PRP:det NOM PRP NOM NOM;2
NOM ABR NAM;2
NOM PRP NAM NOM ADJ ADJ;2
ABR PRP NOM PRP NOM ADJ;2
ABR PRP DET:ART NOM ADJ;2
NOM PRP NOM NUM PRP NUM NOM;2
NOM PRP DET:ART NOM ADJ PRP:det NOM PRP NOM VER:pper PRP:det NOM;2
NOM PRP DET:ART NOM ADJ PRP:det NOM PRP NOM ADJ;2
NOM ADJ NUM ADJ PRP DET:ART NOM;2
NOM ABR PRP DET:ART NOM;2
NOM NOM PRP:det NOM PRP NOM ADJ;2
VER:pper PRP:det NOM ADJ ADJ PRP DET:ART NOM PRP NAM;2
NOM NOM VER:pper PRP PRP:det NOM NOM;2
NOM VER:pper PRP PRP:det NOM NOM;2
NOM VER:pper ADV ADJ;2
NOM ADV NOM ADJ;2
NOM ADJ PRP:det NOM PRP:det NOM PRP NAM;2
ADJ PRP NOM PRP NAM;2
NOM PRP PRP:det NOM;2
NOM NOM NOM NOM ADJ;1
VER:pres PRP NAM VER:simp;1
NOM NUM PRP NAM VER:simp;1
NOM ADV VER:pper PRP DET:ART NOM;1
ADJ NOM NUM NUM;1
NOM PRP DET:ART NOM PRP NOM NOM;1
NOM VER:pper PRP:det NOM PRP NOM NOM;1
NOM PRP:det NOM ADJ NUM KON NOM NUM;1
NOM ADJ KON NOM ADJ;1
NOM ADJ KON PRP NOM ADJ;1
VER:cond VER:infi;1
ADV VER:simp NAM;1
VER:pper PRP NOM KON NOM;1
NOM VER:pper PRP VER:ppre;1
NOM NOM DET:ART NOM ADJ;1
NOM VER:simp ADJ;1
NOM PRP NAM VER:ppre PRP DET:ART NOM;1
NOM ADJ PRP DET:ART NOM KON PRP DET:ART NOM;1
NOM PRP DET:ART NOM PRP NOM PRP DET:ART NOM;1
NOM PRP DET:ART NAM NOM PRP DET:ART NAM;1
NOM PRP PRP:det NOM PRP NOM;1
NOM ADJ ADJ ADV NOM;1
VER:ppre NOM NAM;1
VER:pres KON ADJ;1
NOM NAM VER:pres;1
NOM ADJ ADJ PRP NOM PRP DET:ART NOM;1
ADJ NOM ADV ADJ VER:pper;1
NOM ADV NOM PRP NOM ADJ;1
NOM ADJ PRP:det VER:pper;1
NOM ADJ ADJ PRP:det VER:pper;1
ADJ NOM ADJ VER:pper;1
NOM PRP NOM PRP NOM VER:pper PRP PRP ADJ;1
NOM PRP DET:ART ADJ NOM NOM;1
NOM NOM NUM PRP DET:ART NOM ADJ;1
ADJ PRP DET:ART ADJ;1
NOM ADJ ADJ PRP DET:ART ADJ;1
NOM NAM ADJ VER:pper PRP DET:ART NOM;1
NOM NUM ADJ NOM PRP DET:ART NOM;1
NOM ADJ VER:subp NAM;1
NOM VER:pper PRP DET:ART ADJ NOM;1
NOM VER:pper PRP DET:ART NOM ADJ PRP:det NOM PRP NOM;1
NOM VER:pper PRP DET:ART NOM ADJ NOM PRP:det NOM PRP NOM;1
NOM ADJ VER:subp PRP NAM NAM;1
NOM PRP DET:ART NOM ADJ PRP:det NOM PRP NOM;1
NOM ADJ KON NOM PRP DET:ART NOM ADJ;1
NOM ADJ VER:impf NOM;1
NAM NAM VER:simp VER:pper;1
NAM NOM PRP DET:ART NOM;1
ABR NOM NOM;1
NOM NOM VER:pper PRP NOM;1
ADJ PRP DET:ART NOM ADJ;1
ADJ PRP DET:ART NOM NAM;1
NAM NAM VER:futu;1
NOM NOM ADJ PRP:det NOM KON PRP:det NOM;1
NOM PRP NOM PRP NOM NAM VER:pper;1
NOM PRP:det NOM KON NOM PRP NOM;1
NOM ADJ VER:pper PRP:det NOM ADJ ADJ;1
NOM NUM PUN;1
ADJ NOM PRP ADJ;1
NOM ADJ VER:subp PRP DET:ART NOM;1
NOM NAM PRP NOM PRP DET:ART NOM;1
NOM PRP VER:infi PRP NOM;1
VER:ppre NOM ADJ NOM NAM;1
NOM PRP DET:ART NOM ADJ PRP:det NAM NOM;1
NOM VER:pper PRP NOM PRP NOM;1
NOM ADJ PRP:det NOM PRP DET:ART NOM KON PRP DET:ART NOM;1
NOM PRP:det NOM PRP DET:ART NOM KON PRP DET:ART NOM;1
NOM ADJ PRP:det NOM PRP:det NOM KON NOM;1
NOM ABR PRP NOM PRP NOM;1
ADV PRP NOM;1
NOM VER:pres PRP NOM;1
NOM PRP NOM PRP DET:ART NOM PRP DET:ART NOM ADJ;1
NOM PRP:det NOM PRP DET:ART NOM KON DET:ART NOM;1
NOM PRP NOM PRP NOM PRP ADJ NOM;1
NOM KON NOM PRP NOM ADV ADJ;1
NOM PRP DET:ART NOM PRP NAM NAM;1
NOM PRP DET:ART NOM PRP:det NOM NAM;1
NOM PRP DET:ART NOM PRP DET:ART NOM VER:pper;1
NOM PRP ADJ ADJ NOM;1
NOM PRP VER:pper;1
NOM PRP NOM VER:ppre DET:ART NOM ADJ;1
VER:ppre NOM ADJ PRP NOM NAM;1
NAM VER:pres VER:pper PRP DET:ART NOM ADJ;1
NAM NOM ADJ ADJ;1
NOM NOM NOM ADJ NUM NOM;1
NOM ADJ PRP DET:ART NOM KON ADJ;1
NOM NOM KON NOM PRP NOM;1
NOM PRP DET:ART NOM ADV ADJ;1
NAM KON NOM NOM ADJ;1
NOM PRP NOM PRP:det NOM PRP NOM NAM;1
NOM VER:pres NOM PRP NOM ADJ;1
VER:pper PRP DET:ART NOM ADV ADJ;1
NOM VER:pres ADV ADJ;1
NOM PRP DET:ART NAM PRP:det NOM;1
NOM KON NOM NOM NOM;1
ADJ PRP NOM PRP DET:ART NAM;1
NOM ADJ VER:subp;1
NOM NOM PRP ADJ;1
NOM ADJ PRP:det NOM NUM;1
VER:pres ADJ PRP NAM;1
ADJ PRP ADJ NAM ADJ;1
NOM PRP NOM PRP:det NOM KON PRP:det NOM;1
NAM NAM PRP NOM;1
NOM PRP PRP:det NOM NUM;1
NOM PRP:det NOM PRP NOM PRP NAM;1
NOM PRP:det NOM KON PRP:det ADJ NOM ADV ADJ;1
NOM ADJ ADJ KON ADJ PRP NAM;1
NOM PRP NOM PRP:det NOM PRP NAM;1
NOM NOM VER:futu ADJ;1
NOM NOM VER:futu NOM;1
NOM NOM VER:futu VER:pper NUM;1
